date,precision_in_bits,pphys,dx,dz,dm,error_rate,qubits,code_cycles
2024-04-02 15:59,128,2.511886431509572e-05,5,5,5,1.8449257931177593e-07,510,60.015102720091626
2024-04-02 15:59,128,2.511886431509572e-05,7,3,3,2.2086162860770833e-10,538,36.01555009260951
2024-04-02 15:59,128,2.511886431509572e-05,7,3,5,3.395778004636015e-10,542,60.02565475186067
2024-04-02 15:59,128,2.511886431509572e-05,7,5,3,2.6146659694688895e-10,762,36.01289339044722
2024-04-02 15:59,128,2.511886431509572e-05,7,5,5,4.0728502059559443e-10,766,60.0151016407746
2024-04-02 15:59,128,1.9952623149688746e-05,5,3,3,4.642398459012066e-08,346,36.0101711568017
2024-04-02 15:59,128,1.9952623149688746e-05,5,3,5,7.340152969940725e-08,350,60.016857217543276
2024-04-02 15:59,128,1.9952623149688746e-05,5,5,3,5.786228051845519e-08,506,36.008957590838925
2024-04-02 15:59,128,1.9952623149688746e-05,5,5,5,9.246523263450379e-08,510,60.01198757318747
2024-04-02 16:01,128,1.9952623149688746e-05,7,3,3,8.791551712558275e-11,538,36.01128843324379
2024-04-02 16:01,128,1.9952623149688746e-05,7,3,5,1.3518905229011959e-10,542,60.018647520452966
2024-04-02 16:01,128,1.9952623149688746e-05,7,5,3,1.0409950540840112e-10,762,36.009611594481626
2024-04-02 16:01,128,1.9952623149688746e-05,7,5,5,1.6215980315127e-10,766,60.011987030716206
2024-04-02 16:01,128,1.5848931924611077e-05,5,3,3,2.3267058331590768e-08,346,36.00759082462838
2024-04-02 16:01,128,1.5848931924611077e-05,5,3,5,3.6787836165206774e-08,350,60.012590994936744
2024-04-02 16:01,128,1.5848931924611077e-05,5,5,3,2.8999795498312192e-08,506,36.006824830965165
2024-04-02 16:01,128,1.5848931924611077e-05,5,5,5,4.634235613019788e-08,510,60.00951754282043
2024-04-02 16:01,128,1.5848931924611077e-05,7,3,3,3.499994101918658e-11,538,36.00829584651924
2024-04-02 16:01,128,1.5848931924611077e-05,7,3,5,5.3823106183037167e-11,542,60.013720738385764
2024-04-02 16:03,128,1.5848931924611077e-05,7,5,3,4.144847899556029e-11,762,36.007237537739194
2024-04-02 16:03,128,1.5848931924611077e-05,7,5,5,6.456540023018857e-11,766,60.00951727033116
2024-04-02 16:03,128,1.258925411794161e-05,5,3,3,1.1661134682689227e-08,346,36.00572150784599
2024-04-02 16:03,128,1.258925411794161e-05,5,3,5,1.843756757691417e-08,350,60.00949743734033
2024-04-02 16:03,128,1.258925411794161e-05,5,5,3,1.4534311879327302e-08,506,36.00523805387229
2024-04-02 16:03,128,1.258925411794161e-05,5,5,5,2.322618186445274e-08,510,60.00755775821073
2024-04-02 16:03,128,1.258925411794161e-05,7,3,3,1.3935472349543679e-11,538,36.00616638324975
2024-04-02 16:03,128,1.258925411794161e-05,7,3,5,2.1430007575474704e-11,542,60.01021033011713
2024-04-02 16:03,128,1.258925411794161e-05,7,5,3,1.6504347475075155e-11,762,36.005498484548056
2024-04-02 16:03,128,1.258925411794161e-05,7,5,5,2.570818193889006e-11,766,60.00755762139991
2024-04-02 16:06,128,9.999999999999958e-06,5,3,3,5.844405330892077e-09,346,36.00435039164819
2024-04-02 16:06,128,9.999999999999958e-06,5,3,5,9.240663987127953e-09,350,60.00722626142891
2024-04-02 16:06,128,9.999999999999958e-06,5,5,3,7.284405702393033e-09,506,36.004045279659046
2024-04-02 16:06,128,9.999999999999958e-06,5,5,5,1.1640659636806767e-08,510,60.00600217363099
2024-04-02 16:06,128,9.999999999999958e-06,7,3,3,5.549182779417162e-12,538,36.004631108432704
2024-04-02 16:06,128,9.999999999999958e-06,7,3,5,8.53306389246037e-12,542,60.00767610420568
2024-04-02 16:06,128,9.999999999999958e-06,7,5,3,6.5723727105184e-12,762,36.004209615913275
2024-04-02 16:06,128,9.999999999999958e-06,7,5,5,1.0236737341609982e-11,766,60.00600210496655
2024-04-02 16:06,128,7.94328234724279e-06,5,3,3,2.929138949387418e-09,346,36.00333302009642
2024-04-02 16:06,128,7.94328234724279e-06,5,3,5,4.631299342367679e-09,350,60.005539564868016
2024-04-02 16:08,128,7.94328234724279e-06,5,5,3,3.6508488958784056e-09,506,36.00314047051982
2024-04-02 16:08,128,7.94328234724279e-06,5,5,5,5.834147516124046e-09,510,60.004767100312115
2024-04-02 16:08,128,7.94328234724279e-06,7,3,3,2.210005741556476e-12,538,36.00351015052736
