date,precision_in_bits,pphys,dx,dz,dm,dx2,dz2,dm2,n1,error_rate,qubits,code_cycles
2024-04-03 20:53,256,0.001,3,1,1,5,5,7,6,0.020034587143504524,3924,75.53871331044843
2024-04-03 20:53,256,0.001,3,1,1,5,7,1,2,0.5024877737788267,1324,854.0555654734898
2024-04-03 20:53,256,0.001,3,1,1,5,7,1,4,0.5053822851399793,1598,381.91650851182646
2024-04-03 20:53,256,0.001,3,1,1,5,7,1,6,0.502048243486305,1872,226.94608486579955
2024-04-03 20:53,256,0.001,3,1,1,5,7,3,2,0.021799927021032298,1712,276.51033633001384
2024-04-03 20:53,256,0.001,3,1,1,5,7,3,4,0.021044959582606625,2014,142.66032848418925
2024-04-03 20:53,256,0.001,3,1,1,5,7,3,6,0.02178675022543687,2316,98.7115231744596
2024-04-03 20:53,256,0.001,3,1,1,5,7,5,2,0.019439652074659756,2420,168.51791315114204
2024-04-03 20:53,256,0.001,3,1,1,5,7,5,4,0.017655460610399482,2750,83.78452342708837
2024-04-03 20:53,256,0.001,3,1,1,5,7,5,6,0.017107621039039157,3080,57.387156409589785
2024-04-03 20:53,256,0.001,3,1,1,5,7,7,2,0.02576770375232546,3448,158.12320884040625
2024-04-03 20:53,256,0.001,3,1,1,5,7,7,4,0.024010156413677108,3806,78.32608766268382
2024-04-03 20:53,256,0.001,3,1,1,5,7,7,6,0.023937878156439066,4164,75.03466083214985
2024-04-03 20:53,256,0.001,3,1,1,7,1,1,2,0.4923390322881444,804,1753.6779260496785
2024-04-03 20:53,256,0.001,3,1,1,7,1,1,4,0.4945435931197347,1078,876.6228654570609
2024-04-03 20:53,256,0.001,3,1,1,7,1,1,6,0.49575595740017664,1352,583.7365817873348
2024-04-03 20:53,256,0.001,3,1,1,7,1,3,2,0.2803571811743221,1208,1753.6779259523928
2024-04-03 20:54,256,0.001,3,1,1,7,1,3,4,0.2855547572973918,1510,867.9041785951969
2024-04-03 20:54,256,0.001,3,1,1,7,1,3,6,0.270169789525403,1812,540.600784739379
2024-04-03 20:54,256,0.001,3,1,1,7,1,5,2,0.1609481824086861,1932,1753.6779258904262
2024-04-03 20:54,256,0.001,3,1,1,7,1,5,4,0.15887270123548275,2262,861.9497401002368
2024-04-03 20:54,256,0.001,3,1,1,7,1,5,6,0.14155799794225563,2592,531.7289514474204
2024-04-03 20:54,256,0.001,3,1,1,7,1,7,2,0.14076354034908956,2976,1753.6779258793752
2024-04-03 20:54,256,0.001,3,1,1,7,1,7,4,0.13775242162269752,3334,860.8977306133651
2024-04-03 20:54,256,0.001,3,1,1,7,1,7,6,0.1368901731047348,3692,819.6508652257463
2024-04-03 20:54,256,0.001,3,1,1,7,3,1,2,0.4680751867624296,1140,1498.450990206054
